vm_id,subscription_id,deployment_id,vm_created_ts,vm_deleted_ts,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb
vm_01421,sub_042,dep_0155,1740949844,,Interactive,medium_4_8,medium_8_16,4,8
vm_01422,sub_030,dep_0149,1718210762,,Interactive,small_2_4,medium_8_16,2,8
vm_01423,sub_019,dep_0009,1735087723,,Interactive,large_8_16,large_16_32,8,16
vm_01424,sub_018,dep_0000,1712793554,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01425,sub_032,dep_0126,1737939616,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01426,sub_001,dep_0085,1693777002,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01427,sub_002,dep_0129,1696701951,,Interactive,large_8_16,medium_8_16,8,8
vm_01428,sub_028,dep_0006,1736560633,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01429,sub_009,dep_0177,1688807411,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01430,sub_009,dep_0004,1686164287,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01431,sub_021,dep_0185,1710101462,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01432,sub_015,dep_0125,1723439644,1740849335.0,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01433,sub_030,dep_0174,1725935531,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01434,sub_029,dep_0092,1697990596,,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4
vm_01435,sub_031,dep_0132,1714835283,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01436,sub_036,dep_0080,1680018566,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01437,sub_001,dep_0081,1709223511,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01438,sub_016,dep_0166,1729842322,,Interactive,medium_4_8,large_16_32,4,16
vm_01439,sub_034,dep_0180,1681640225,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01440,sub_023,dep_0141,1727457185,,Interactive,medium_4_8,large_16_32,4,16
vm_01441,sub_023,dep_0075,1697088118,,Interactive,medium_4_8,medium_8_16,4,8
vm_01442,sub_002,dep_0027,1689749085,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_01443,sub_004,dep_0054,1740853858,1741014580.0,Interactive,xlarge_16_32,large_16_32,16,16
vm_01444,sub_027,dep_0118,1687984566,,Interactive,medium_4_8,medium_8_16,4,8
vm_01445,sub_012,dep_0195,1737023759,,Interactive,medium_4_8,small_4_8,4,4
vm_01446,sub_043,dep_0189,1681003966,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01447,sub_006,dep_0191,1722944126,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01448,sub_006,dep_0032,1740860123,1740940227.0,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01449,sub_031,dep_0116,1711288443,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01450,sub_020,dep_0144,1700362641,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01451,sub_036,dep_0105,1737120515,,Interactive,medium_4_8,large_16_32,4,16
vm_01452,sub_037,dep_0125,1719739551,,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_01453,sub_023,dep_0163,1731914128,1740919122.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01454,sub_022,dep_0166,1740839270,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01455,sub_039,dep_0190,1695406824,,Delay-Insensitive,medium_4_8,medium_8_16,4,8
vm_01456,sub_030,dep_0087,1720513468,,Interactive,small_2_4,large_16_32,2,16
vm_01457,sub_006,dep_0013,1731237274,1740955242.0,Interactive,large_8_16,medium_8_16,8,8
vm_01458,sub_009,dep_0028,1706652206,,Interactive,small_2_4,small_4_8,2,4
vm_01459,sub_011,dep_0064,1711209923,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01460,sub_033,dep_0010,1698614203,,Interactive,small_2_4,small_4_8,2,4
vm_01461,sub_003,dep_0044,1701330960,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01462,sub_008,dep_0105,1689225252,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01463,sub_041,dep_0189,1731875485,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01464,sub_008,dep_0105,1717274118,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01465,sub_042,dep_0031,1703738641,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01466,sub_019,dep_0046,1681161310,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_01467,sub_026,dep_0006,1729660621,,Interactive,small_2_4,small_4_8,2,4
vm_01468,sub_042,dep_0044,1693247911,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01469,sub_043,dep_0145,1692891156,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01470,sub_035,dep_0059,1703647871,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01471,sub_038,dep_0101,1684028164,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01472,sub_013,dep_0032,1710514377,,Interactive,large_8_16,small_4_8,8,4
vm_01473,sub_002,dep_0108,1710476194,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01474,sub_033,dep_0053,1722230161,1741009338.0,Interactive,medium_4_8,large_16_32,4,16
vm_01475,sub_022,dep_0185,1685531490,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01476,sub_031,dep_0023,1723187785,,Interactive,large_8_16,small_4_8,8,4
vm_01477,sub_040,dep_0001,1680263471,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01478,sub_020,dep_0083,1734715027,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01479,sub_003,dep_0030,1715043967,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01480,sub_012,dep_0064,1740788220,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01481,sub_022,dep_0080,1690431088,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01482,sub_027,dep_0169,1723693756,1740855788.0,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_01483,sub_016,dep_0181,1735281838,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01484,sub_008,dep_0075,1740892120,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01485,sub_001,dep_0067,1699286937,,Delay-Insensitive,small_2_4,small_4_8,2,4
vm_01486,sub_033,dep_0160,1714986119,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01487,sub_005,dep_0183,1700782231,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01488,sub_002,dep_0104,1701666735,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01489,sub_033,dep_0187,1736938735,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01490,sub_016,dep_0113,1698764633,1741012901.0,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01491,sub_010,dep_0131,1691161430,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01492,sub_029,dep_0023,1715782209,,Interactive,large_8_16,small_4_8,8,4
vm_01493,sub_027,dep_0047,1715481125,,Interactive,large_8_16,large_16_32,8,16
vm_01494,sub_007,dep_0057,1725360931,1740944847.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01495,sub_030,dep_0051,1727490760,,Interactive,medium_4_8,small_4_8,4,4
vm_01496,sub_035,dep_0062,1734768995,,Delay-Insensitive,medium_4_8,medium_8_16,4,8
vm_01497,sub_035,dep_0001,1740846264,1740846564.0,Interactive,xlarge_16_32,small_4_8,16,4
vm_01498,sub_024,dep_0036,1740908272,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01499,sub_012,dep_0158,1708186470,,Interactive,medium_4_8,large_16_32,4,16
